model,workload_id,batch_size,system,status,energy_status,prefill_known_J,decode_known_J,E2E_known_J,E2E_known_J_per_token,E2E_J_per_token,E2E_tokens_per_J,decode_J_per_token,decode_tokens_per_J,unresolved_HBM_write_bytes,host_static_power_status,HBM_read_J,Grace_memory_J,C2C_J,GPU_dynamic_J,GPU_static_J,prefill_J,decode_J,E2E_J,average_decode_power_W,decode_array_read_J,decode_array_write_J,decode_read_peripheral_J,decode_row_select_J,decode_column_select_J,decode_write_driver_J,decode_router_J,decode_pipeline_register_J,decode_sram_read_J,decode_sram_write_J,decode_mac_J,decode_reduction_J,decode_interface_J,decode_miv_J,decode_feol_wire_J,decode_gpu_dynamic_J,decode_gpu_static_J,decode_feol_unresolved_J,prefill_array_read_J,prefill_array_write_J,prefill_read_peripheral_J,prefill_row_select_J,prefill_column_select_J,prefill_write_driver_J,prefill_router_J,prefill_pipeline_register_J,prefill_sram_read_J,prefill_sram_write_J,prefill_mac_J,prefill_reduction_J,prefill_interface_J,prefill_miv_J,prefill_feol_wire_J,prefill_gpu_dynamic_J,prefill_gpu_static_J,prefill_feol_unresolved_J
Llama-3.1-405B,W1,1,M3D_MAC_NMP,EVALUATED,MODELED_EVENT_ENERGY__WORKLOAD_THERMAL_CLOSURE_PENDING,,,,,11.51591599240319,0.08683634030151655,10.423146697648217,0.0959403171621513,,,,,,,,279.748939457273,2668.3255545979437,2948.0744940552167,413.46273615427634,305.3005639329513,3.9371931648e-07,66.26165250850816,0.000132120576,0.000132120576,0.0001056964608,403.3989744525312,16.019657588736,95.947428397056,95.947428397056,212.29863960576,0.504172118016,16.69617680384,4.05167423367931,379.08462158352523,390.0226901377024,477.566836800912,205.22466770633787,1.2486100356169727,6.693304820736e-05,0.27099512438784,0.022460754432,0.022460754432,0.0179686035456,0.0,0.0,0.0,0.0,0.0,0.0,3.477282072576,0.01700990500567962,1.1623779989579301,229.0219185899939,44.48778868527688,0.0
Llama-3.1-405B,W1,8,HBM_GPU,SYSTEM_CAPACITY_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Llama-3.1-405B,W1,8,M3D_GPU,EVALUATED,MODELED_EVENT_ENERGY__WORKLOAD_THERMAL_CLOSURE_PENDING,,,,,13.592693657218774,0.07356893528376714,12.5196596165508,0.07987437603159875,,,,,,,,2197.5737152880083,25640.26289469604,27837.83660998405,415.5831339610918,308.89984642273765,3.14975453184e-06,67.04283156217856,0.001056964608,0.001056964608,0.0008455716864,0.0,0.0,0.0,0.0,0.0,0.0,838.039622385664,4.099458600652017,279.98920262764676,19576.605578929113,4565.583391517389,0.0,1.6548776871198718,0.00053546438565888,0.3591704150016,0.179686035456,0.179686035456,0.1437488283648,0.0,0.0,0.0,0.0,0.0,0.0,5.208374329344,0.025477930401755486,1.7445003603125044,1832.1753487199512,355.90230948221506,0.0
Llama-3.1-405B,W1,8,M3D_MAC_NMP,EVALUATED,MODELED_EVENT_ENERGY__WORKLOAD_THERMAL_CLOSURE_PENDING,,,,,7.869172075575258,0.1270781716800744,6.796138349588201,0.14714238418359937,,,,,,,,2197.573070821493,13918.491339956636,16116.064410778128,505.96016449604076,308.89984642273765,3.14975453184e-06,67.04283156217856,0.001056964608,0.001056964608,0.0008455716864,1302.2244439588865,126.53497640026112,1502.6930775490562,1502.6930775490562,1698.38911684608,4.033376944128,133.56941443072,4.099458600652017,1237.6680988380513,3120.181521101619,2035.670852037702,874.7882850648502,1.6548776871198718,0.00053546438565888,0.3591704150016,0.179686035456,0.179686035456,0.1437488283648,0.0,0.0,0.0,0.0,0.0,0.0,5.208374329344,0.025455060123104983,1.7438787640755258,1832.1753487199512,355.90230948221506,0.0
Llama-3.1-405B,W2,1,HBM_GPU,SYSTEM_CAPACITY_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Llama-3.1-405B,W2,1,M3D_GPU,EVALUATED,MODELED_EVENT_ENERGY__WORKLOAD_THERMAL_CLOSURE_PENDING,,,,,101.41297885859457,0.009860670806192887,100.12674507394748,0.009987341536584069,,,,,,,,329.2758488696564,25632.446738930554,25961.72258780021,415.58327721789306,308.8069383235306,3.9371931648e-07,67.02266702626817,0.000132120576,0.000132120576,0.0001056964608,0.0,0.0,0.0,0.0,0.0,0.0,837.783866310656,4.098207406995532,279.91352285999426,19570.631117016925,4564.190049654851,0.0,1.262306810580173,6.693304820736e-05,0.27396783734783997,0.022460754432,0.022460754432,0.0179686035456,0.0,0.0,0.0,0.0,0.0,0.0,3.514440984576,0.017191675213946114,1.174772151543681,270.43741306334005,52.53279930159689,0.0
Llama-3.1-405B,W2,1,M3D_MAC_NMP,EVALUATED,MODELED_EVENT_ENERGY__WORKLOAD_THERMAL_CLOSURE_PENDING,,,,,12.501145814893338,0.07999266745682161,11.214911947000719,0.08916699522259174,,,,,,,,329.2758701805105,2871.017458432184,3200.2933286126945,413.53275539864245,308.8069383235306,3.9371931648e-07,67.02266702626817,0.000132120576,0.000132120576,0.0001056964608,425.9350033989632,16.03524966219776,114.455174381568,114.455174381568,250.34936549376,1.8486310993919999,17.88526198784,4.098207406995532,397.7922313823642,417.7997200359424,513.7568648441797,220.77659867628267,1.262306810580173,6.693304820736e-05,0.27396783734783997,0.022460754432,0.022460754432,0.0179686035456,0.0,0.0,0.0,0.0,0.0,0.0,3.514440984576,0.017191675213946114,1.174793462397817,270.43741306334005,52.53279930159689,0.0
Llama-3.1-405B,W2,8,HBM_GPU,SYSTEM_CAPACITY_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Llama-3.1-405B,W2,8,M3D_GPU,EVALUATED,MODELED_EVENT_ENERGY__WORKLOAD_THERMAL_CLOSURE_PENDING,,,,,14.923061395233594,0.06701037900436425,13.656562715426698,0.07322486784104042,,,,,,,,2593.7892962445226,27968.64044119388,30562.4297374384,415.5833362601758,336.9508415473713,3.14975453184e-06,73.13094770425856,0.001056964608,0.001056964608,0.0008455716864,0.0,0.0,0.0,0.0,0.0,0.0,914.1410741616639,4.471726397902428,305.42842361337534,21354.33549241647,4980.17897270218,0.0,1.764451886825472,0.00053546438565888,0.3829521186816,0.179686035456,0.179686035456,0.1437488283648,0.0,0.0,0.0,0.0,0.0,0.0,5.505645625344,0.02693210148476489,1.8439592290289692,2163.4993045067204,420.2623944127751,0.0
Llama-3.1-405B,W2,8,M3D_MAC_NMP,EVALUATED,MODELED_EVENT_ENERGY__WORKLOAD_THERMAL_CLOSURE_PENDING,,,,,8.759943418441967,0.11415598848443918,7.493444656200985,0.13344997472857542,,,,,,,,2593.7894650695293,15346.574655899618,17940.36412096915,482.12593481488614,336.9508415473713,3.14975453184e-06,73.13094770425856,0.001056964608,0.001056964608,0.0008455716864,1430.4469881716736,127.82945806843904,1582.9967689482241,1582.9967689482241,2002.79492395008,12.100130832384,143.08209590272,4.471726397902428,1339.648210372645,3342.3977602875393,2355.4976874923914,1012.2273846251088,1.764451886825472,0.00053546438565888,0.3829521186816,0.179686035456,0.179686035456,0.1437488283648,0.0,0.0,0.0,0.0,0.0,0.0,5.505645625344,0.026932087673957692,1.844128067846476,2163.4993045067204,420.2623944127751,0.0
Llama-3.1-405B,W3,1,HBM_GPU,SYSTEM_CAPACITY_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Llama-3.1-405B,W3,1,M3D_GPU,EVALUATED,MODELED_EVENT_ENERGY__WORKLOAD_THERMAL_CLOSURE_PENDING,,,,,108.04266278257231,0.009255603057584988,106.8299001820122,0.009360675225720917,,,,,,,,620.9344514867782,54696.908893190244,55317.84334467702,415.5833212612672,658.961043460771,7.8743863296e-07,143.01921724596224,0.000264241152,0.000264241152,0.0002113929216,0.0,0.0,0.0,0.0,0.0,0.0,1787.741272539136,8.745135875936224,597.3113709154736,41761.63612651422,9739.493985976083,0.0,1.3429655964745728,6.693304820736e-05,0.29147381366784003,0.022460754432,0.022460754432,0.0179686035456,0.0,0.0,0.0,0.0,0.0,0.0,3.733265688576,0.018262103443213634,1.2478960128546095,514.3286582952672,99.90897293103689,0.0
Llama-3.1-405B,W3,1,M3D_MAC_NMP,EVALUATED,MODELED_EVENT_ENERGY__WORKLOAD_THERMAL_CLOSURE_PENDING,,,,,15.250311669024859,0.06557243036751277,14.037549044162269,0.07123750712136356,,,,,,,,620.9344639296462,7187.225110611082,7808.159574540728,406.43931956498955,658.961043460771,7.8743863296e-07,143.01921724596224,0.000264241152,0.000264241152,0.0002113929216,934.5032985247744,32.03764282458112,246.132114849792,246.132114849792,949.392890658816,7.730639142912,49.792216465407996,8.745135875936224,876.7291884169924,1163.146176631931,1308.570880284078,562.3318107166714,1.3429655964745728,6.693304820736e-05,0.29147381366784003,0.022460754432,0.022460754432,0.0179686035456,0.0,0.0,0.0,0.0,0.0,0.0,3.733265688576,0.018262103443213634,1.247908455722659,514.3286582952672,99.90897293103689,0.0
Llama-3.1-405B,W3,8,HBM_GPU,SYSTEM_CAPACITY_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Llama-3.1-405B,W3,8,M3D_GPU,EVALUATED,MODELED_EVENT_ENERGY__WORKLOAD_THERMAL_CLOSURE_PENDING,,,,,21.562600198875362,0.046376596086596125,20.359705163981808,0.04911662482073129,,,,,,,,4927.058062923998,83393.35235166948,88320.41041459348,415.583289515851,1004.679017604422,6.29950906368e-06,218.0529609559245,0.002113929216,0.002113929216,0.0016911433728,0.0,0.0,0.0,0.0,0.0,0.0,2725.67046766592,13.333229943593153,910.6795867870032,63671.662124675895,14849.269038735412,0.0,2.409722173980672,0.00053546438565888,0.5229999292416,0.179686035456,0.179686035456,0.1437488283648,0.0,0.0,0.0,0.0,0.0,0.0,7.256243257344,0.035495541443761464,2.4288958478912814,4114.629266362138,799.2717834482951,0.0
Llama-3.1-405B,W3,8,M3D_MAC_NMP,EVALUATED,MODELED_EVENT_ENERGY__WORKLOAD_THERMAL_CLOSURE_PENDING,,,,,11.425019087538324,0.08752720606749233,10.22212374246077,0.09782702941133348,,,,,,,,4927.059333437659,41869.818849119314,46796.878182556975,455.0966467304251,1004.679017604422,6.29950906368e-06,218.0529609559245,0.002113929216,0.002113929216,0.0016911433728,3550.3038730862595,252.62997635072,3205.838184382464,3205.838184382464,7595.143125270528,69.51706558464,398.33773172326397,13.333229943593153,3317.1545729384293,9305.169413055448,6808.15078971596,2925.6647988238856,2.409722173980672,0.00053546438565888,0.5229999292416,0.179686035456,0.179686035456,0.1437488283648,0.0,0.0,0.0,0.0,0.0,0.0,7.256243257344,0.03547847953674442,2.4301834234606785,4114.629266362138,799.2717834482951,0.0
